,Geneid,bwa,kallisto,star
197,ENSRNOT00000001368_34422,132,131,122
198,ENSRNOT00000004895_34423,845,828,756
199,ENSRNOT00000035047_34424,66,63,60
200,ENSRNOT00000005168_34425,0,0,0
201,ENSRNOT00000009557_34426,1,1,1
202,ENSRNOT00000054794_34427,2,2,2
203,ENSRNOT00000088824_34428,1,1,1
204,ENSRNOT00000015792_34429,31,31,31
205,ENSRNOT00000045016_34430,2,2,1
206,ENSRNOT00000071378_34431,0,0,0
207,ENSRNOT00000024151_34432,0,0,0
208,ENSRNOT00000034426_34433,0,0,0
209,ENSRNOT00000024402_34434,0,0,0
210,ENSRNOT00000040561_34435,0,0,0
211,ENSRNOT00000029782_34436,1,1,1
212,ENSRNOT00000064592_34437,33,32,32
213,ENSRNOT00000086276_34438,0,0,0
214,ENSRNOT00000071796_34439,77,76,69
215,ENSRNOT00000073492_34440,1491,1451,1360
216,ENSRNOT00000088870_34441,0,0,0
217,ENSRNOT00000066593_34442,64,63,57
218,ENSRNOT00000040447_34443,2,2,2
219,ENSRNOT00000023845_34444,36,36,33
220,ENSRNOT00000077968_34445,0,0,0
221,ENSRNOT00000080482_34446,27,27,27
222,ENSRNOT00000001730_34447,0,0,0
223,ENSRNOT00000091759_34448,0,0,0
224,ENSRNOT00000005293_34449,42,40,39
225,ENSRNOT00000054852_34450,0,0,0
226,ENSRNOT00000082981_34451,43,39,38
227,ENSRNOT00000048655_34452,0,0,0
228,ENSRNOT00000020329_34453,105,105,98
229,ENSRNOT00000041124_34454,0,0,0
230,ENSRNOT00000038347_34455,0,0,0
231,ENSRNOT00000079385_34456,85,39,36
232,ENSRNOT00000082806_34457,0,0,0
233,ENSRNOT00000040431_34458,0,0,0
234,ENSRNOT00000034757_34459,0,0,0
235,ENSRNOT00000019130_34460,0,0,0
236,ENSRNOT00000075403_34461,121,117,104
237,ENSRNOT00000087404_34462,0,0,0
238,ENSRNOT00000022714_34463,46,46,44
239,ENSRNOT00000058061_34464,0,0,0
240,ENSRNOT00000027202_34465,0,0,0
241,ENSRNOT00000004843_34466,36,36,31
242,ENSRNOT00000042079_34467,184,170,158
243,ENSRNOT00000015618_34468,2051,2021,1853
244,ENSRNOT00000046314_34469,36,35,34
245,ENSRNOT00000073356_34470,25,24,23
246,ENSRNOT00000019498_34471,0,0,0
247,ENSRNOT00000066666_34472,0,0,0
248,ENSRNOT00000037248_34473,24,23,21
249,ENSRNOT00000023963_34474,92,91,87
250,ENSRNOT00000017448_34475,143,138,130
251,ENSRNOT00000032106_34476,1,1,1
252,ENSRNOT00000011368_34477,0,0,0
253,ENSRNOT00000021739_34478,16,16,15
254,ENSRNOT00000028758_34479,624,597,569
255,ENSRNOT00000039709_34480,34,33,31
256,ENSRNOT00000092470_34481,16,16,15
257,ENSRNOT00000014921_34482,0,0,0
258,ENSRNOT00000035612_34483,0,0,0
259,ENSRNOT00000038758_34484,0,0,0
260,ENSRNOT00000064945_34485,0,0,0
261,ENSRNOT00000071863_34486,0,0,0
262,ENSRNOT00000008451_34487,5,5,5
263,ENSRNOT00000074199_34488,0,0,0
264,ENSRNOT00000080676_34489,958,937,869
265,ENSRNOT00000004853_34490,144,141,134
266,ENSRNOT00000074810_34491,21,21,21
267,ENSRNOT00000009034_34492,0,0,0
268,ENSRNOT00000026648_34493,305,299,274
269,ENSRNOT00000023649_34494,14,14,13
270,ENSRNOT00000033288_34495,5,5,4
271,ENSRNOT00000088448_34496,311,298,277
272,ENSRNOT00000071007_34497,0,0,0
273,ENSRNOT00000000639_34498,73,72,71
274,ENSRNOT00000029600_34499,3,3,3
275,ENSRNOT00000072778_34500,50,49,46
276,ENSRNOT00000012138_34501,46,44,42
277,ENSRNOT00000010676_34502,50,49,47
278,ENSRNOT00000088919_34503,173,167,155
279,ENSRNOT00000033493_34504,21,21,17
280,ENSRNOT00000067026_34505,0,0,0
281,ENSRNOT00000031678_34506,0,0,0
282,ENSRNOT00000024185_34507,1,1,1
283,ENSRNOT00000036219_34508,0,0,0
284,ENSRNOT00000019627_34509,139,139,125
285,ENSRNOT00000019911_34510,57,54,52
286,ENSRNOT00000055867_34511,0,0,0
287,ENSRNOT00000068666_34512,1,1,1
288,ENSRNOT00000030413_34513,0,0,0
289,ENSRNOT00000058640_34514,293,265,229
290,ENSRNOT00000014506_34515,0,0,0
291,ENSRNOT00000090224_34516,0,0,0
292,ENSRNOT00000051338_34517,0,0,0
293,ENSRNOT00000005997_34518,42,42,39
294,ENSRNOT00000064916_34519,23,23,20
295,ENSRNOT00000026297_34520,604,564,491
296,ENSRNOT00000004274_34521,154,143,135
297,ENSRNOT00000013116_34522,0,0,0
298,ENSRNOT00000020100_34523,0,0,0
299,ENSRNOT00000060994_34524,0,0,0
300,ENSRNOT00000038279_34525,210,203,182
301,ENSRNOT00000059124_34526,0,0,0
302,ENSRNOT00000087559_34527,0,0,0
303,ENSRNOT00000015440_34528,18,18,17
304,ENSRNOT00000033648_34529,0,0,0
305,ENSRNOT00000023383_34530,496,475,438
306,ENSRNOT00000025626_34531,635,605,564
307,ENSRNOT00000001581_34532,43,38,35
308,ENSRNOT00000005871_34533,0,0,0
309,ENSRNOT00000073965_34534,0,0,0
310,ENSRNOT00000043747_34535,105,101,94
311,ENSRNOT00000008687_34536,740,725,661
312,ENSRNOT00000017692_34537,0,0,0
313,ENSRNOT00000024243_34538,0,0,0
314,ENSRNOT00000009203_34539,22,21,16
315,ENSRNOT00000046828_34540,0,0,0
316,ENSRNOT00000012179_34541,90,88,82
317,ENSRNOT00000002182_34542,8,7,7
318,ENSRNOT00000083105_34543,0,0,0
319,ENSRNOT00000026710_34544,462,448,410
320,ENSRNOT00000020417_34545,155,151,146
321,ENSRNOT00000011094_34546,2,2,1
322,ENSRNOT00000015975_34547,0,0,0
323,ENSRNOT00000016751_34548,205,200,188
324,ENSRNOT00000026030_34549,0,0,0
325,ENSRNOT00000021614_34550,0,0,0
326,ENSRNOT00000003715_34551,367,360,338
327,ENSRNOT00000025635_34552,0,0,0
328,ENSRNOT00000055271_34553,0,0,0
329,ENSRNOT00000046370_34554,0,0,0
330,ENSRNOT00000046381_34555,0,0,0
331,ENSRNOT00000026287_34556,61,58,56
332,ENSRNOT00000017125_34557,0,0,0
333,ENSRNOT00000041883_34558,0,0,0
334,ENSRNOT00000091670_34559,28,27,27
335,ENSRNOT00000060309_34560,0,0,0
336,ENSRNOT00000067509_34561,1,1,0
337,ENSRNOT00000056355_34562,7,7,7
338,ENSRNOT00000086798_34563,9,9,7
339,ENSRNOT00000025084_34564,7,7,6
340,ENSRNOT00000018564_34565,0,0,0
341,ENSRNOT00000074497_34566,1,1,1
342,ENSRNOT00000064297_34567,1,1,1
343,ENSRNOT00000036314_34568,0,0,0
344,ENSRNOT00000089719_34569,15,15,10
345,ENSRNOT00000005368_34570,452,430,403
346,ENSRNOT00000089612_34571,251,244,212
347,ENSRNOT00000073533_34572,0,0,0
348,ENSRNOT00000020078_34573,0,0,0
349,ENSRNOT00000052379_34574,0,0,0
350,ENSRNOT00000067393_34575,34,34,31
351,ENSRNOT00000085607_34576,2,2,1
352,ENSRNOT00000038359_34577,0,0,0
353,ENSRNOT00000050223_34578,5634,5447,5016
354,ENSRNOT00000058917_34579,18,0,0
355,ENSRNOT00000001174_34580,1,1,1
356,ENSRNOT00000059780_34581,479,449,420
357,ENSRNOT00000071364_34582,167,162,145
358,ENSRNOT00000083163_34583,0,0,0
359,ENSRNOT00000080747_34584,7,7,5
360,ENSRNOT00000006850_34585,0,0,0
361,ENSRNOT00000041376_34586,155,153,136
362,ENSRNOT00000043382_34587,0,0,0
363,ENSRNOT00000028030_34588,40,37,34
364,ENSRNOT00000079850_34589,0,0,0
365,ENSRNOT00000042321_34590,0,0,0
366,ENSRNOT00000008630_34591,112,109,106
367,ENSRNOT00000040236_34592,0,0,0
368,ENSRNOT00000068037_34593,0,0,0
369,ENSRNOT00000072511_34594,26,26,22
370,ENSRNOT00000074593_34595,0,0,0
371,ENSRNOT00000072406_34596,0,0,0
372,ENSRNOT00000078322_34597,0,0,0
373,ENSRNOT00000014510_34598,17,17,15
374,ENSRNOT00000082521_34599,0,0,0
375,ENSRNOT00000035486_34600,23,23,20
376,ENSRNOT00000020673_34601,0,0,0
377,ENSRNOT00000080108_34602,5,4,2
378,ENSRNOT00000079847_34603,118,113,98
379,ENSRNOT00000042875_34604,6,6,6
380,ENSRNOT00000072895_34605,0,0,0
381,ENSRNOT00000070921_34606,66,65,60
382,ENSRNOT00000006833_34607,0,0,0
383,ENSRNOT00000005039_34608,0,0,0
384,ENSRNOT00000027640_34609,85,84,76
385,ENSRNOT00000061930_34610,13,13,13
386,ENSRNOT00000003974_34611,30,30,28
387,ENSRNOT00000047002_34612,0,0,0
388,ENSRNOT00000081347_34613,0,0,0
389,ENSRNOT00000051511_34614,0,0,0
390,ENSRNOT00000073046_34615,0,0,0
391,ENSRNOT00000005768_34616,0,0,0
392,ENSRNOT00000047354_34617,8,8,8
393,ENSRNOT00000089672_34618,0,0,0
394,ENSRNOT00000044690_34619,0,0,0
395,ENSRNOT00000022017_34620,46,43,41
396,ENSRNOT00000055279_34621,0,0,0
397,ENSRNOT00000044085_34622,48,48,41
398,ENSRNOT00000093325_34623,4,4,3
399,ENSRNOT00000020366_34624,12,12,12
400,ENSRNOT00000092031_34625,0,0,0
401,ENSRNOT00000016728_34626,75,75,70
402,ENSRNOT00000042552_34627,0,0,0
403,ENSRNOT00000002180_34628,50,47,43
404,ENSRNOT00000079836_34629,205,201,192
405,ENSRNOT00000065366_34630,0,0,0
406,ENSRNOT00000002284_34631,103,98,90
407,ENSRNOT00000055030_34632,10,10,10
408,ENSRNOT00000008783_34633,0,0,0
409,ENSRNOT00000067228_34634,808,787,724
410,ENSRNOT00000078664_34635,0,0,0
411,ENSRNOT00000079704_34636,0,0,0
412,ENSRNOT00000049311_34637,2,2,2
413,ENSRNOT00000012379_34638,0,0,0
414,ENSRNOT00000001079_34639,106,104,99
415,ENSRNOT00000065501_34640,0,0,0
416,ENSRNOT00000040625_34641,17,17,12
417,ENSRNOT00000066674_34642,1102,1050,945
418,ENSRNOT00000009275_34643,105,103,92
419,ENSRNOT00000026492_34644,15,14,14
420,ENSRNOT00000008911_34645,44,42,38
421,ENSRNOT00000038977_34646,0,0,0
422,ENSRNOT00000044944_34647,931,909,870
423,ENSRNOT00000067653_34648,0,0,0
424,ENSRNOT00000000448_34649,77,76,74
425,ENSRNOT00000038517_34650,54,49,46
426,ENSRNOT00000056714_34651,0,0,0
427,ENSRNOT00000090359_34652,0,0,0
428,ENSRNOT00000027994_34653,0,0,0
429,ENSRNOT00000026499_34654,126,124,111
430,ENSRNOT00000085905_34655,306,293,275
431,ENSRNOT00000073258_34656,638,624,557
432,ENSRNOT00000077119_34657,117,113,102
433,ENSRNOT00000024033_34658,2395,2335,2086
434,ENSRNOT00000087044_34659,18,18,17
435,ENSRNOT00000022988_34660,112,109,102
436,ENSRNOT00000066199_34661,302,290,269
437,ENSRNOT00000026653_34662,6,6,6
438,ENSRNOT00000007946_34663,0,0,0
439,ENSRNOT00000025434_34664,0,0,0
440,ENSRNOT00000090680_34665,39,39,34
441,ENSRNOT00000028974_34666,4,4,4
442,ENSRNOT00000027022_34667,516,497,441
443,ENSRNOT00000001559_34668,0,0,0
444,ENSRNOT00000090073_34669,42,42,35
445,ENSRNOT00000090886_34670,31,31,28
446,ENSRNOT00000007690_34671,0,0,0
447,ENSRNOT00000003907_34672,114,110,100
448,ENSRNOT00000002814_34673,0,0,0
449,ENSRNOT00000077532_34674,0,0,0
450,ENSRNOT00000011984_34675,27,26,24
451,ENSRNOT00000041187_34676,0,0,0
452,ENSRNOT00000021593_34677,0,0,0
453,ENSRNOT00000005722_34678,12,12,11
454,ENSRNOT00000016191_34679,3,3,2
455,ENSRNOT00000027783_34680,0,0,0
456,ENSRNOT00000007091_34681,0,0,0
457,ENSRNOT00000007580_34682,76,74,66
458,ENSRNOT00000021103_34683,0,0,0
459,ENSRNOT00000068135_34684,1,1,1
460,ENSRNOT00000057745_34685,1,1,1
461,ENSRNOT00000049772_34686,0,0,0
462,ENSRNOT00000033629_34687,0,0,0
463,ENSRNOT00000018964_34688,5,5,5
464,ENSRNOT00000076453_34689,11,11,10
465,ENSRNOT00000072274_34690,0,0,0
466,ENSRNOT00000023979_34691,12,11,11
467,ENSRNOT00000079959_34692,0,0,0
468,ENSRNOT00000061499_34693,0,0,0
469,ENSRNOT00000067633_34694,1,0,0
470,ENSRNOT00000039101_34695,0,0,0
471,ENSRNOT00000009417_34696,44,42,40
472,ENSRNOT00000048963_34697,58,54,53
473,ENSRNOT00000078343_34698,0,0,0
474,ENSRNOT00000021262_34699,0,0,0
475,ENSRNOT00000071726_34700,29,24,21
476,ENSRNOT00000082208_34701,26,22,22
477,ENSRNOT00000012829_34702,65,65,58
478,ENSRNOT00000015575_34703,238,234,216
479,ENSRNOT00000060642_34704,42,41,36
480,ENSRNOT00000025745_34705,0,0,0
481,ENSRNOT00000003068_34706,4,4,4
482,ENSRNOT00000075399_34707,0,0,0
483,ENSRNOT00000003572_34708,0,0,0
484,ENSRNOT00000015124_34709,13,13,13
485,ENSRNOT00000014867_34710,0,0,0
486,ENSRNOT00000066190_34711,0,0,0
487,ENSRNOT00000049499_34712,12,12,12
488,ENSRNOT00000088881_34713,0,0,0
489,ENSRNOT00000080099_34714,0,0,0
490,ENSRNOT00000076664_34715,0,0,0
491,ENSRNOT00000076073_34716,19,19,19
492,ENSRNOT00000044293_34717,81,75,62
493,ENSRNOT00000026863_34718,68,68,63
494,ENSRNOT00000003878_34719,0,0,0
495,ENSRNOT00000019028_34720,0,0,0
496,ENSRNOT00000063779_34721,5,5,5
497,ENSRNOT00000090997_34722,0,0,0
498,ENSRNOT00000060869_34723,0,0,0
499,ENSRNOT00000073796_34724,2,2,2
500,ENSRNOT00000056527_34725,3,3,1
501,ENSRNOT00000055882_34726,0,0,0
502,ENSRNOT00000028518_34727,0,0,0
503,ENSRNOT00000004176_34728,1,1,1
504,ENSRNOT00000037790_34729,0,0,0
505,ENSRNOT00000056639_34730,83,81,74
506,ENSRNOT00000011325_34731,13,11,9
507,ENSRNOT00000015421_34732,35,34,31
508,ENSRNOT00000091085_34733,0,0,0
509,ENSRNOT00000032909_34734,12,11,10
510,ENSRNOT00000023270_34735,0,0,0
511,ENSRNOT00000013764_34736,137,132,125
512,ENSRNOT00000002574_34737,74,72,64
513,ENSRNOT00000077651_34738,1,1,1
514,ENSRNOT00000015562_34739,253,243,232
515,ENSRNOT00000067566_34740,2,2,2
516,ENSRNOT00000086011_34741,0,0,0
517,ENSRNOT00000004206_34742,249,244,236
518,ENSRNOT00000078038_34743,1,1,1
519,ENSRNOT00000031549_34744,7,7,7
520,ENSRNOT00000016915_34745,0,0,0
521,ENSRNOT00000058947_34746,0,0,0
522,ENSRNOT00000027075_34747,230,228,207
523,ENSRNOT00000086278_34748,2,2,2
524,ENSRNOT00000084737_34749,4,4,2
525,ENSRNOT00000003834_34750,10,10,9
526,ENSRNOT00000023678_34751,107,99,94
527,ENSRNOT00000047120_34752,0,0,0
528,ENSRNOT00000074641_34753,1,1,1
529,ENSRNOT00000046973_34754,0,0,0
530,ENSRNOT00000048498_34755,8,8,8
531,ENSRNOT00000084141_34756,0,0,0
532,ENSRNOT00000092112_34757,12,12,11
533,ENSRNOT00000088665_34758,0,0,0
534,ENSRNOT00000031064_34759,0,0,0
535,ENSRNOT00000048223_34760,0,0,0
536,ENSRNOT00000080801_34761,0,0,0
537,ENSRNOT00000046685_34762,0,0,0
538,ENSRNOT00000050967_34763,0,0,0
539,ENSRNOT00000055741_34764,0,0,0
540,ENSRNOT00000084870_34765,789,766,702
541,ENSRNOT00000060515_34766,460,448,403
542,ENSRNOT00000039687_34767,45,43,35
543,ENSRNOT00000065838_34768,0,0,0
544,ENSRNOT00000083154_34769,0,0,0
545,ENSRNOT00000016759_34770,389,385,347
546,ENSRNOT00000029697_34771,0,0,0
547,ENSRNOT00000032430_34772,0,0,0
548,ENSRNOT00000001332_34773,0,0,0
549,ENSRNOT00000009511_34774,294,274,253
550,ENSRNOT00000040125_34775,0,0,0
551,ENSRNOT00000081971_34776,81,81,73
552,ENSRNOT00000038572_34777,0,0,0
553,ENSRNOT00000010660_34778,0,0,0
554,ENSRNOT00000081743_34779,0,0,0
555,ENSRNOT00000025641_34780,5,4,4
556,ENSRNOT00000014331_34781,1,1,1
557,ENSRNOT00000074881_34782,0,0,0
558,ENSRNOT00000000080_34783,2,2,2
559,ENSRNOT00000013600_34784,205,194,172
560,ENSRNOT00000031504_34785,0,0,0
561,ENSRNOT00000085295_34786,15,10,8
562,ENSRNOT00000025394_34787,0,0,0
563,ENSRNOT00000015668_34788,98,96,89
564,ENSRNOT00000082182_34789,80,73,71
565,ENSRNOT00000064228_34790,2,0,0
566,ENSRNOT00000083557_34791,3270,3173,2960
567,ENSRNOT00000017201_34792,152,149,140
568,ENSRNOT00000044153_34793,0,0,0
569,ENSRNOT00000090022_34794,0,0,0
570,ENSRNOT00000042777_34795,0,0,0
571,ENSRNOT00000002554_34796,28,28,26
572,ENSRNOT00000039379_34797,0,0,0
573,ENSRNOT00000017617_34798,5,5,4
574,ENSRNOT00000046081_34799,0,0,0
575,ENSRNOT00000091231_34896,0,0,0
576,ENSRNOT00000016252_34897,7633,7438,6994
577,ENSRNOT00000072693_34898,0,0,0
578,ENSRNOT00000075181_34899,13,12,10
579,ENSRNOT00000027454_34900,0,0,0
580,ENSRNOT00000045189_34901,0,0,0
581,ENSRNOT00000064752_34902,584,575,549
582,ENSRNOT00000078683_34903,645,632,610
583,ENSRNOT00000034341_34904,0,0,0
584,ENSRNOT00000080165_34905,0,0,0
585,ENSRNOT00000055688_34906,180,177,169
586,ENSRNOT00000067643_34907,22,20,18
587,ENSRNOT00000011112_34908,0,0,0
588,ENSRNOT00000027188_34909,0,0,0
589,ENSRNOT00000024690_34910,0,0,0
590,ENSRNOT00000048735_34911,0,0,0
591,ENSRNOT00000073858_34912,1,1,1
592,ENSRNOT00000024129_34913,0,0,0
593,ENSRNOT00000059520_34914,874,421,309
594,ENSRNOT00000027198_34915,0,0,0
595,ENSRNOT00000010415_34916,0,0,0
596,ENSRNOT00000072841_34917,8,8,8
597,ENSRNOT00000037612_34918,0,0,0
598,ENSRNOT00000021510_34919,0,0,0
599,ENSRNOT00000066810_34920,0,0,0
600,ENSRNOT00000022476_34921,0,0,0
601,ENSRNOT00000043992_34922,0,0,0
602,ENSRNOT00000075440_34923,46,46,44
603,ENSRNOT00000077849_34924,0,0,0
604,ENSRNOT00000001416_34925,48,1,1
605,ENSRNOT00000035840_34926,329,328,315
606,ENSRNOT00000021418_34927,29,29,25
607,ENSRNOT00000018038_34928,67,66,57
608,ENSRNOT00000074702_34929,28,20,17
609,ENSRNOT00000076409_34930,6,3,3
610,ENSRNOT00000086131_34931,553,539,514
611,ENSRNOT00000024011_34932,6,6,6
612,ENSRNOT00000015518_34933,214,208,196
613,ENSRNOT00000073845_34934,0,0,0
614,ENSRNOT00000064283_34935,5,5,5
615,ENSRNOT00000028526_34936,0,0,0
616,ENSRNOT00000007822_34937,0,0,0
617,ENSRNOT00000067657_34938,0,0,0
618,ENSRNOT00000088565_34939,6,6,6
619,ENSRNOT00000075400_34940,1306,1290,1218
620,ENSRNOT00000075706_34941,0,0,0
621,ENSRNOT00000080873_34942,0,0,0
622,ENSRNOT00000058749_34943,0,0,0
623,ENSRNOT00000008961_34944,62,59,57
624,ENSRNOT00000077070_34945,46,45,42
625,ENSRNOT00000030142_34946,0,0,0
626,ENSRNOT00000021133_34947,0,0,0
627,ENSRNOT00000033998_34948,0,0,0
628,ENSRNOT00000033378_34949,12,12,11
629,ENSRNOT00000086849_34950,214,211,206
630,ENSRNOT00000012082_34951,26,25,20
631,ENSRNOT00000035271_34952,235,234,230
632,ENSRNOT00000051307_34953,0,0,0
633,ENSRNOT00000003441_34954,0,0,0
634,ENSRNOT00000025756_34955,25,24,23
635,ENSRNOT00000012167_34956,55,55,52
636,ENSRNOT00000036672_34957,0,0,0
637,ENSRNOT00000040570_34958,0,0,0
638,ENSRNOT00000075555_34959,8,8,8
639,ENSRNOT00000035798_34960,0,0,0
640,ENSRNOT00000042086_34961,16,16,14
641,ENSRNOT00000025299_34962,0,0,0
642,ENSRNOT00000013742_34963,0,0,0
643,ENSRNOT00000012301_34964,23,23,23
644,ENSRNOT00000044543_34965,0,0,0
645,ENSRNOT00000083474_34966,46,43,41
646,ENSRNOT00000024144_34967,3,3,3
647,ENSRNOT00000018341_34968,27,27,26
648,ENSRNOT00000074372_34969,0,0,0
649,ENSRNOT00000078368_34970,0,0,0
650,ENSRNOT00000045736_34971,0,0,0
651,ENSRNOT00000012448_34972,0,0,0
652,ENSRNOT00000090916_34973,0,0,0
653,ENSRNOT00000087016_34974,0,0,0
654,ENSRNOT00000081430_34975,5,5,4
655,ENSRNOT00000080161_34976,0,0,0
656,ENSRNOT00000017099_34977,15,11,11
657,ENSRNOT00000009702_34978,0,0,0
658,ENSRNOT00000013328_34979,0,0,0
659,ENSRNOT00000039453_34980,0,0,0
660,ENSRNOT00000074899_34981,0,0,0
661,ENSRNOT00000010795_34982,1,1,1
662,ENSRNOT00000023721_34983,3,3,3
663,ENSRNOT00000000831_34984,26,23,22
664,ENSRNOT00000018677_34985,0,0,0
665,ENSRNOT00000085647_34986,0,0,0
666,ENSRNOT00000000456_34987,0,0,0
667,ENSRNOT00000089142_34988,36,36,32
668,ENSRNOT00000019453_34989,0,0,0
669,ENSRNOT00000058190_34990,953,936,876
670,ENSRNOT00000072457_34991,0,0,0
671,ENSRNOT00000083564_35088,0,0,0
672,ENSRNOT00000046364_35089,3,3,3
673,ENSRNOT00000013507_35090,14,13,12
674,ENSRNOT00000037041_35091,0,0,0
675,ENSRNOT00000090193_35092,176,172,160
676,ENSRNOT00000039327_35093,0,0,0
677,ENSRNOT00000089991_35094,6,6,5
678,ENSRNOT00000086029_35095,127,125,119
679,ENSRNOT00000014106_35096,0,0,0
680,ENSRNOT00000041337_35097,0,0,0
681,ENSRNOT00000017996_35098,0,0,0
682,ENSRNOT00000082974_35099,0,0,0
683,ENSRNOT00000036054_35100,0,0,0
684,ENSRNOT00000006321_35101,114,113,108
685,ENSRNOT00000014611_35102,0,0,0
686,ENSRNOT00000005849_35103,73,73,64
687,ENSRNOT00000015776_35104,6,5,5
688,ENSRNOT00000079554_35105,96,96,89
689,ENSRNOT00000073918_35106,0,0,0
690,ENSRNOT00000010536_35107,20,20,16
691,ENSRNOT00000020411_35108,0,0,0
692,ENSRNOT00000075988_35109,7,7,7
693,ENSRNOT00000051727_35110,0,0,0
694,ENSRNOT00000087739_35111,0,0,0
695,ENSRNOT00000080145_35112,0,0,0
696,ENSRNOT00000025411_35113,25,25,24
697,ENSRNOT00000001263_35114,14,14,14
698,ENSRNOT00000090913_35115,0,0,0
699,ENSRNOT00000022329_35116,0,0,0
700,ENSRNOT00000057924_35117,0,0,0
701,ENSRNOT00000025008_35118,95,93,79
702,ENSRNOT00000058358_35119,0,0,0
703,ENSRNOT00000028158_35120,30,30,26
704,ENSRNOT00000090376_35121,73,72,69
705,ENSRNOT00000064853_35122,0,0,0
706,ENSRNOT00000039524_35123,0,0,0
707,ENSRNOT00000049155_35124,0,0,0
708,ENSRNOT00000003519_35125,5,5,5
709,ENSRNOT00000080694_35126,0,0,0
710,ENSRNOT00000008785_35127,69,69,60
711,ENSRNOT00000035523_35128,229,224,206
712,ENSRNOT00000079841_35129,106,103,100
713,ENSRNOT00000090704_35130,0,0,0
714,ENSRNOT00000043752_35131,308,306,271
715,ENSRNOT00000023946_35132,0,0,0
716,ENSRNOT00000074370_35133,0,0,0
717,ENSRNOT00000082898_35134,0,0,0
718,ENSRNOT00000004677_35135,0,0,0
719,ENSRNOT00000072649_35136,0,0,0
720,ENSRNOT00000017784_35137,0,0,0
721,ENSRNOT00000026728_35138,1178,1165,1075
722,ENSRNOT00000005798_35139,100,100,89
723,ENSRNOT00000075832_35140,0,0,0
724,ENSRNOT00000088104_35141,19,19,18
725,ENSRNOT00000088306_35142,26,24,24
726,ENSRNOT00000017340_35143,0,0,0
727,ENSRNOT00000033491_35144,1,1,1
728,ENSRNOT00000020532_35145,0,0,0
729,ENSRNOT00000007711_35146,4,4,4
730,ENSRNOT00000059663_35147,1,1,1
731,ENSRNOT00000006007_35148,0,0,0
732,ENSRNOT00000043271_35149,273,269,253
733,ENSRNOT00000079567_35150,0,0,0
734,ENSRNOT00000086330_35151,1077,0,707
735,ENSRNOT00000038511_35152,116,111,103
736,ENSRNOT00000051936_35153,0,0,0
737,ENSRNOT00000055227_35154,0,0,0
738,ENSRNOT00000045286_35155,0,0,0
739,ENSRNOT00000031692_35156,0,0,0
740,ENSRNOT00000005917_35157,6,6,5
741,ENSRNOT00000074727_35158,44,42,41
742,ENSRNOT00000092333_35159,15,15,15
743,ENSRNOT00000017018_35160,114,110,106
744,ENSRNOT00000042026_35161,0,0,0
745,ENSRNOT00000085756_35162,0,0,0
746,ENSRNOT00000001764_35163,221,220,214
747,ENSRNOT00000006450_35164,0,0,0
748,ENSRNOT00000000199_35165,5,5,3
749,ENSRNOT00000022487_35166,22,22,19
750,ENSRNOT00000044960_35167,0,0,0
751,ENSRNOT00000073597_35168,57,54,41
752,ENSRNOT00000047861_35169,128,126,124
753,ENSRNOT00000066104_35170,9,9,9
754,ENSRNOT00000004260_35171,3,3,3
755,ENSRNOT00000043100_35172,29,29,29
756,ENSRNOT00000049082_35173,16,13,13
757,ENSRNOT00000071226_35174,3,3,3
758,ENSRNOT00000056644_35175,40,37,33
759,ENSRNOT00000028246_35176,1,1,1
760,ENSRNOT00000029167_35177,0,0,0
761,ENSRNOT00000014519_35178,0,0,0
762,ENSRNOT00000034708_35179,12,12,11
763,ENSRNOT00000024568_35180,1074,1060,1000
764,ENSRNOT00000020042_35181,125,120,109
765,ENSRNOT00000003451_35182,0,0,0
766,ENSRNOT00000075092_35183,0,0,0
767,ENSRNOT00000077662_35184,15,15,14
768,ENSRNOT00000010746_35185,0,0,0
769,ENSRNOT00000022779_35186,49,48,42
770,ENSRNOT00000051065_35187,0,0,0
771,ENSRNOT00000002187_35188,1,1,1
772,ENSRNOT00000034756_35189,1,1,1
773,ENSRNOT00000000279_35190,6,6,6
774,ENSRNOT00000009970_35191,223,215,193
775,ENSRNOT00000030244_35192,7,7,7
776,ENSRNOT00000007610_35193,0,0,0
777,ENSRNOT00000084177_35194,221,217,202
778,ENSRNOT00000036098_35195,2,2,2
779,ENSRNOT00000024245_35196,17,17,17
780,ENSRNOT00000049811_35197,1330,1306,1208
781,ENSRNOT00000092667_35198,3,3,3
782,ENSRNOT00000019923_35199,27,26,24
783,ENSRNOT00000033080_35200,16,16,12
784,ENSRNOT00000035653_35201,0,0,0
785,ENSRNOT00000066740_35202,0,0,0
786,ENSRNOT00000071242_35203,0,0,0
787,ENSRNOT00000021496_35204,10,8,8
788,ENSRNOT00000079201_35205,5,5,5
789,ENSRNOT00000016042_35206,163,163,152
790,ENSRNOT00000010061_35207,2300,2256,2141
791,ENSRNOT00000021893_35208,0,0,0
792,ENSRNOT00000006443_35209,785,767,739
793,ENSRNOT00000073764_35210,0,0,0
794,ENSRNOT00000007736_35211,406,399,384
795,ENSRNOT00000035280_35212,494,493,465
796,ENSRNOT00000005622_35213,1,1,1
797,ENSRNOT00000071511_35214,9,9,8
798,ENSRNOT00000011277_35215,0,0,0
799,ENSRNOT00000090298_35216,0,0,0
800,ENSRNOT00000076729_35217,34,34,32
801,ENSRNOT00000072934_35218,0,0,0
802,ENSRNOT00000021008_35219,0,0,0
