Geneid,rat_DMF_hi_RPH_6_S54_L002_R1_001
ENSRNOT00000033285_35232,0
ENSRNOT00000058642_35233,0
ENSRNOT00000027704_35234,40
ENSRNOT00000001807_35235,47
ENSRNOT00000051928_35236,0
ENSRNOT00000020982_35237,0
ENSRNOT00000065730_35238,201
ENSRNOT00000003794_35239,0
ENSRNOT00000064141_35240,0
ENSRNOT00000015795_35241,5
ENSRNOT00000075850_35242,76
ENSRNOT00000005175_35243,0
ENSRNOT00000074599_35244,3
ENSRNOT00000056793_35245,10
ENSRNOT00000070979_35246,11
ENSRNOT00000088441_35247,137
ENSRNOT00000041374_35248,976
ENSRNOT00000089958_35249,36
ENSRNOT00000068623_35250,7
ENSRNOT00000019075_35251,17
ENSRNOT00000043508_35252,759
ENSRNOT00000016503_35253,4
ENSRNOT00000074122_35254,0
ENSRNOT00000079251_35255,0
ENSRNOT00000008888_35256,8
ENSRNOT00000075443_35257,0
ENSRNOT00000041904_35258,0
ENSRNOT00000013553_35259,12
ENSRNOT00000081948_35260,526
ENSRNOT00000082551_35261,0
ENSRNOT00000041844_35262,28
ENSRNOT00000091280_35263,0
ENSRNOT00000003540_35264,176
ENSRNOT00000049831_35265,2
ENSRNOT00000024867_35266,1
ENSRNOT00000065771_35267,0
ENSRNOT00000009683_35268,1
ENSRNOT00000056278_35269,120
ENSRNOT00000077377_35270,0
ENSRNOT00000005346_35271,1241
ENSRNOT00000014411_35272,0
ENSRNOT00000036527_35273,29
ENSRNOT00000066726_35274,0
ENSRNOT00000075212_35275,17
ENSRNOT00000045383_35276,0
ENSRNOT00000014849_35277,7997
ENSRNOT00000015366_35278,6
ENSRNOT00000019550_35279,10
ENSRNOT00000006787_35280,25
ENSRNOT00000074261_35281,0
ENSRNOT00000003224_35282,0
ENSRNOT00000015307_35283,0
ENSRNOT00000014764_35284,3
ENSRNOT00000014586_35285,94
ENSRNOT00000021036_35286,0
ENSRNOT00000003247_35287,878
ENSRNOT00000077758_35288,33
ENSRNOT00000018896_35289,0
ENSRNOT00000017862_35290,78
ENSRNOT00000020316_35291,0
ENSRNOT00000034681_35292,0
ENSRNOT00000034566_35293,0
ENSRNOT00000008929_35294,1
ENSRNOT00000015958_35295,30
ENSRNOT00000081989_35296,1
ENSRNOT00000055275_35297,0
ENSRNOT00000008913_35298,57
ENSRNOT00000020419_35299,314
ENSRNOT00000010464_35300,295
ENSRNOT00000023732_35301,0
ENSRNOT00000075681_35302,233
ENSRNOT00000021693_35303,20
ENSRNOT00000078032_35304,4
ENSRNOT00000089061_35305,0
ENSRNOT00000060310_35306,0
ENSRNOT00000079801_35307,48
ENSRNOT00000090006_35308,0
ENSRNOT00000044273_35309,0
ENSRNOT00000028869_35310,1
ENSRNOT00000019587_35311,223
ENSRNOT00000022761_35312,60
ENSRNOT00000043157_35313,0
ENSRNOT00000079257_35314,0
ENSRNOT00000087337_35315,0
ENSRNOT00000020335_35316,3450
ENSRNOT00000028487_35317,21
ENSRNOT00000085543_35319,0
ENSRNOT00000016801_35320,9
ENSRNOT00000066953_35321,0
ENSRNOT00000092629_35322,12
ENSRNOT00000027262_35323,22
ENSRNOT00000067975_35324,6
ENSRNOT00000081032_35325,0
ENSRNOT00000084852_35326,0
ENSRNOT00000038410_35327,1
ENSRNOT00000079247_35328,0
ENSRNOT00000085188_35329,2
ENSRNOT00000073236_35330,9
ENSRNOT00000017965_35331,65
ENSRNOT00000065181_35332,0
ENSRNOT00000027700_35333,2
ENSRNOT00000044804_35334,114
ENSRNOT00000071063_35335,0
ENSRNOT00000082686_35336,1898
ENSRNOT00000090431_35337,0
ENSRNOT00000041301_35338,0
ENSRNOT00000078734_35339,0
ENSRNOT00000033010_35340,13
ENSRNOT00000017396_35341,147
ENSRNOT00000056258_35342,0
ENSRNOT00000023302_35343,0
ENSRNOT00000005814_35344,0
ENSRNOT00000088205_35345,0
ENSRNOT00000028331_35346,14
ENSRNOT00000009560_35347,0
ENSRNOT00000010246_35348,0
ENSRNOT00000083660_35349,0
ENSRNOT00000027340_35350,0
ENSRNOT00000009096_35351,89
ENSRNOT00000001024_35352,8
ENSRNOT00000026210_35353,15
ENSRNOT00000014670_35354,23
ENSRNOT00000082148_35355,0
ENSRNOT00000038993_35356,0
ENSRNOT00000031225_35357,12
ENSRNOT00000088587_35358,0
ENSRNOT00000006887_35359,12
ENSRNOT00000046625_35360,0
ENSRNOT00000075947_35361,307
ENSRNOT00000046460_35362,24
ENSRNOT00000005374_35363,38
ENSRNOT00000011579_35364,98
ENSRNOT00000057508_35365,0
ENSRNOT00000076418_35366,96
ENSRNOT00000078278_35367,39
ENSRNOT00000016742_35368,87
ENSRNOT00000029537_35369,0
ENSRNOT00000087794_35370,0
ENSRNOT00000011369_35371,13
ENSRNOT00000048764_35372,50
ENSRNOT00000051494_35373,5
ENSRNOT00000011991_35374,37
ENSRNOT00000036203_35375,0
ENSRNOT00000072310_35472,0
ENSRNOT00000084315_35473,0
ENSRNOT00000038144_35474,11
ENSRNOT00000050252_35475,1
ENSRNOT00000018976_35476,0
ENSRNOT00000050063_35477,37
ENSRNOT00000060521_35478,0
ENSRNOT00000077642_35479,12
ENSRNOT00000055125_35480,65
ENSRNOT00000091724_35481,0
ENSRNOT00000081054_35482,24
ENSRNOT00000028563_35483,0
ENSRNOT00000026114_35484,2
ENSRNOT00000021725_35485,93
ENSRNOT00000027344_35486,0
ENSRNOT00000087073_35487,0
ENSRNOT00000019399_35488,247
ENSRNOT00000064991_35489,0
ENSRNOT00000016285_35490,47
ENSRNOT00000082473_35491,33
ENSRNOT00000079836_35492,93
ENSRNOT00000044946_35493,0
ENSRNOT00000012657_35494,0
ENSRNOT00000085975_35495,2
ENSRNOT00000010636_35496,6
ENSRNOT00000082730_35497,7
ENSRNOT00000074301_35498,28
ENSRNOT00000022923_35499,0
ENSRNOT00000040315_35500,0
ENSRNOT00000044254_35501,237
ENSRNOT00000041186_35502,8
ENSRNOT00000050721_35503,226
ENSRNOT00000020733_35504,6
ENSRNOT00000059627_35505,79
ENSRNOT00000073860_35506,29
ENSRNOT00000038196_35507,0
ENSRNOT00000034240_35508,47
ENSRNOT00000077690_35509,0
ENSRNOT00000046745_35510,19
ENSRNOT00000021254_35511,0
ENSRNOT00000000905_35512,0
ENSRNOT00000016224_35513,112
ENSRNOT00000086687_35514,0
ENSRNOT00000073637_35515,0
ENSRNOT00000088053_35516,0
ENSRNOT00000006582_35517,16
ENSRNOT00000091317_35518,103
ENSRNOT00000089259_35519,0
ENSRNOT00000078037_35520,0
ENSRNOT00000078469_35521,0
ENSRNOT00000088920_35522,0
ENSRNOT00000086391_35523,0
ENSRNOT00000041151_35524,15
ENSRNOT00000086542_35525,144
ENSRNOT00000079690_35526,6
ENSRNOT00000065172_35527,85
ENSRNOT00000056435_35528,0
ENSRNOT00000083144_35529,0
ENSRNOT00000083633_35530,601
ENSRNOT00000041876_35531,1
ENSRNOT00000000553_35532,158
ENSRNOT00000065462_35533,1
ENSRNOT00000074894_35534,0
ENSRNOT00000087547_35535,123
ENSRNOT00000029893_35536,0
ENSRNOT00000046931_35537,0
ENSRNOT00000014749_35538,51
ENSRNOT00000052167_35539,0
ENSRNOT00000086330_35540,18
ENSRNOT00000017375_35541,95
ENSRNOT00000027100_35542,1
ENSRNOT00000000469_35543,1
ENSRNOT00000008386_35544,0
ENSRNOT00000018952_35545,0
ENSRNOT00000054699_35546,25
ENSRNOT00000077071_35547,2
ENSRNOT00000079982_35548,0
ENSRNOT00000005077_35549,0
ENSRNOT00000079544_35550,0
ENSRNOT00000055274_35551,0
ENSRNOT00000033613_35552,0
ENSRNOT00000073019_35553,131
ENSRNOT00000004790_35554,0
ENSRNOT00000079270_35555,2
ENSRNOT00000031115_35556,122
ENSRNOT00000012408_35557,0
ENSRNOT00000091808_35558,131
ENSRNOT00000002864_35559,59
ENSRNOT00000001139_35560,0
ENSRNOT00000087667_35561,0
ENSRNOT00000010959_35562,5
ENSRNOT00000092160_35563,0
ENSRNOT00000025847_35564,11
ENSRNOT00000072475_35565,0
ENSRNOT00000026949_35566,486
ENSRNOT00000072762_35567,0
ENSRNOT00000051054_35568,0
ENSRNOT00000026194_35569,30
ENSRNOT00000043436_35570,0
ENSRNOT00000071305_35571,0
ENSRNOT00000028509_35572,7
ENSRNOT00000046751_35573,0
ENSRNOT00000024048_35574,0
ENSRNOT00000008951_35575,0
ENSRNOT00000074725_35576,8
ENSRNOT00000043327_35577,0
ENSRNOT00000021453_35578,164
ENSRNOT00000009283_35579,0
ENSRNOT00000080501_35580,0
ENSRNOT00000086548_35581,0
ENSRNOT00000047051_35582,0
ENSRNOT00000033234_35583,0
ENSRNOT00000090320_35584,0
ENSRNOT00000002736_35585,12
ENSRNOT00000072117_35586,14
ENSRNOT00000038032_35587,325
ENSRNOT00000036454_35588,1
ENSRNOT00000087462_35589,0
ENSRNOT00000003801_35590,0
ENSRNOT00000048155_35591,5
ENSRNOT00000046552_35592,1
ENSRNOT00000065354_35593,0
ENSRNOT00000072411_35594,0
ENSRNOT00000081225_35595,0
ENSRNOT00000083293_35596,728
ENSRNOT00000007268_35597,0
ENSRNOT00000090659_35598,0
ENSRNOT00000004244_35599,0
ENSRNOT00000048459_35600,37
ENSRNOT00000024353_35601,0
ENSRNOT00000004371_35602,0
ENSRNOT00000015611_35603,35
ENSRNOT00000015944_35604,0
ENSRNOT00000088300_35605,6
ENSRNOT00000043381_35606,0
ENSRNOT00000019210_35607,0
ENSRNOT00000051475_35608,0
ENSRNOT00000004030_35609,0
ENSRNOT00000056620_35610,0
ENSRNOT00000086215_35611,2
ENSRNOT00000015472_35612,21
ENSRNOT00000034261_35613,1
ENSRNOT00000082910_35614,0
ENSRNOT00000047186_35615,0
ENSRNOT00000034042_35616,0
ENSRNOT00000089840_35617,0
ENSRNOT00000024965_35618,0
ENSRNOT00000085126_35619,233
ENSRNOT00000006507_35620,0
ENSRNOT00000047856_35621,0
ENSRNOT00000017317_35622,0
ENSRNOT00000055487_35623,26
ENSRNOT00000023502_35624,51
ENSRNOT00000071493_35625,14
ENSRNOT00000084168_35626,1016
ENSRNOT00000015381_35627,65
ENSRNOT00000015092_35628,14
ENSRNOT00000011648_35629,0
ENSRNOT00000071515_35630,0
ENSRNOT00000072532_35631,704
ENSRNOT00000087784_35632,18
ENSRNOT00000016037_35633,350
ENSRNOT00000090630_35634,0
ENSRNOT00000026445_35635,12
ENSRNOT00000073603_35636,0
ENSRNOT00000085109_35637,0
ENSRNOT00000026809_35638,0
ENSRNOT00000001035_35639,0
ENSRNOT00000079260_35640,29
ENSRNOT00000047755_35641,0
ENSRNOT00000004269_35642,304
ENSRNOT00000039186_35643,330
ENSRNOT00000026613_35644,0
ENSRNOT00000052182_35645,0
ENSRNOT00000055488_35646,2
ENSRNOT00000046207_35647,0
ENSRNOT00000033697_35648,0
ENSRNOT00000041533_35649,0
ENSRNOT00000007295_35650,423
ENSRNOT00000089859_35651,0
ENSRNOT00000078938_35652,0
ENSRNOT00000004282_35653,0
ENSRNOT00000025683_35654,73
ENSRNOT00000028266_35655,0
ENSRNOT00000010493_35656,0
ENSRNOT00000041409_35657,0
ENSRNOT00000033449_35658,0
ENSRNOT00000008494_35659,0
ENSRNOT00000005577_35660,859
ENSRNOT00000048454_35661,6
ENSRNOT00000083410_35662,49
ENSRNOT00000001065_35663,0
ENSRNOT00000065044_35664,227
ENSRNOT00000039842_35665,0
ENSRNOT00000065195_35666,103
ENSRNOT00000045926_35667,9
ENSRNOT00000060098_35668,74
ENSRNOT00000036019_35669,0
ENSRNOT00000041210_35670,0
ENSRNOT00000001017_35671,0
ENSRNOT00000015035_35672,0
ENSRNOT00000001914_35673,0
ENSRNOT00000082098_35674,10
ENSRNOT00000018488_35675,9
ENSRNOT00000009815_35676,65
ENSRNOT00000017794_35677,135
ENSRNOT00000020280_35678,56
ENSRNOT00000027234_35679,497
ENSRNOT00000009454_35680,0
ENSRNOT00000009261_35681,301
ENSRNOT00000003797_35682,0
ENSRNOT00000078117_35683,0
ENSRNOT00000010633_35684,58
ENSRNOT00000031979_35685,0
ENSRNOT00000023003_35686,0
ENSRNOT00000028660_35687,17
ENSRNOT00000078097_35688,0
ENSRNOT00000086658_35689,0
ENSRNOT00000028379_35690,13
ENSRNOT00000052098_35691,101
ENSRNOT00000019797_35692,2
ENSRNOT00000086465_35693,9
ENSRNOT00000080926_35694,0
ENSRNOT00000075268_35695,2
ENSRNOT00000080701_35696,82
ENSRNOT00000048329_35697,0
ENSRNOT00000018494_35698,0
ENSRNOT00000064851_35699,19
ENSRNOT00000006254_35700,0
ENSRNOT00000056238_35701,8
ENSRNOT00000015055_35702,0
ENSRNOT00000005255_35703,2
ENSRNOT00000030686_35704,7
ENSRNOT00000023101_35705,72
ENSRNOT00000041221_35706,34
ENSRNOT00000073864_35707,0
ENSRNOT00000077682_35708,0
ENSRNOT00000020141_35709,0
ENSRNOT00000075799_35710,3509
ENSRNOT00000056651_35711,120
ENSRNOT00000015169_35712,1
ENSRNOT00000089497_35713,31
ENSRNOT00000012212_35714,12
ENSRNOT00000019367_35715,16
ENSRNOT00000033038_35716,0
ENSRNOT00000027641_35717,350
ENSRNOT00000041365_35718,0
ENSRNOT00000001307_35719,136
ENSRNOT00000073596_35720,2
ENSRNOT00000085578_35721,0
ENSRNOT00000079593_35722,0
ENSRNOT00000079077_35723,75
ENSRNOT00000034025_35724,0
ENSRNOT00000019938_35725,0
ENSRNOT00000065879_35726,4
ENSRNOT00000033298_35727,57
ENSRNOT00000081614_35728,0
ENSRNOT00000078034_35729,3
ENSRNOT00000031905_35730,66
ENSRNOT00000055281_35731,0
ENSRNOT00000041880_35732,2549
ENSRNOT00000009742_35733,2
ENSRNOT00000090545_35734,0
ENSRNOT00000079442_35735,0
ENSRNOT00000086683_35736,52
ENSRNOT00000059277_35737,0
ENSRNOT00000004319_35738,82
ENSRNOT00000071228_35739,4
ENSRNOT00000004372_35740,159
ENSRNOT00000085020_35741,0
ENSRNOT00000044667_35742,0
ENSRNOT00000008101_35743,25
ENSRNOT00000085698_35744,1
ENSRNOT00000018622_35745,10
ENSRNOT00000022364_35746,0
ENSRNOT00000071823_35747,0
ENSRNOT00000027665_35748,10
ENSRNOT00000022540_35749,224
ENSRNOT00000025398_35750,17
ENSRNOT00000086105_35751,83
ENSRNOT00000039569_35752,0
ENSRNOT00000058260_35753,0
ENSRNOT00000031852_35754,18
ENSRNOT00000049856_35755,809
ENSRNOT00000013189_35756,55
ENSRNOT00000087633_35757,0
ENSRNOT00000091990_35758,39
ENSRNOT00000023542_35759,0
ENSRNOT00000012462_35760,3
ENSRNOT00000051853_35761,0
ENSRNOT00000001859_35762,58
ENSRNOT00000026607_35763,0
ENSRNOT00000065094_35764,130
ENSRNOT00000073165_35765,0
ENSRNOT00000011102_35766,0
ENSRNOT00000082034_35767,4
ENSRNOT00000065367_35768,19
ENSRNOT00000021372_35769,27
ENSRNOT00000000607_35770,0
ENSRNOT00000000036_35771,0
ENSRNOT00000046091_35772,0
ENSRNOT00000034129_35773,0
ENSRNOT00000036744_35774,20
ENSRNOT00000064484_35775,1
ENSRNOT00000044593_35776,0
ENSRNOT00000084543_35777,6
ENSRNOT00000076484_35778,400
ENSRNOT00000010549_35779,0
ENSRNOT00000020244_35780,0
ENSRNOT00000045756_35781,0
ENSRNOT00000009612_35782,0
ENSRNOT00000092480_35783,0
ENSRNOT00000002992_35784,0
ENSRNOT00000064289_35785,0
ENSRNOT00000074415_35786,518
ENSRNOT00000023974_35787,6
ENSRNOT00000071012_35788,0
ENSRNOT00000037997_35789,0
ENSRNOT00000047732_35790,2
ENSRNOT00000010845_35791,0
ENSRNOT00000010289_35792,0
ENSRNOT00000001242_35793,89
ENSRNOT00000025293_35794,0
ENSRNOT00000088713_35795,0
ENSRNOT00000025472_35796,0
ENSRNOT00000010683_35797,0
ENSRNOT00000005879_35798,94
ENSRNOT00000003768_35799,0
ENSRNOT00000019405_35800,12
ENSRNOT00000049180_35801,0
ENSRNOT00000008302_35802,0
ENSRNOT00000074544_35803,158
ENSRNOT00000066667_35804,0
ENSRNOT00000050715_35805,1
ENSRNOT00000006662_35806,54
ENSRNOT00000005981_35807,0
ENSRNOT00000024961_35808,0
ENSRNOT00000008447_35809,0
ENSRNOT00000092178_35810,0
ENSRNOT00000088963_35811,27
ENSRNOT00000078982_35812,8
ENSRNOT00000084912_35813,5
ENSRNOT00000012019_35814,9
ENSRNOT00000005556_35815,0
ENSRNOT00000002138_35816,0
ENSRNOT00000071306_35817,0
ENSRNOT00000001975_35818,38
ENSRNOT00000027223_35819,177
ENSRNOT00000065599_35820,0
ENSRNOT00000092529_35821,247
ENSRNOT00000091863_35822,0
ENSRNOT00000003843_35823,3
ENSRNOT00000026234_35824,0
ENSRNOT00000017245_35825,44
ENSRNOT00000077604_35826,293
ENSRNOT00000087090_35827,2
ENSRNOT00000002331_35828,23
ENSRNOT00000073646_35829,0
ENSRNOT00000021102_35830,0
ENSRNOT00000041835_35831,0
ENSRNOT00000077256_35832,0
ENSRNOT00000092030_35833,2
ENSRNOT00000057522_35834,0
ENSRNOT00000087412_35835,0
ENSRNOT00000086538_35836,7
ENSRNOT00000032772_35837,230
ENSRNOT00000007634_35838,9
ENSRNOT00000014441_35839,0
ENSRNOT00000024034_35840,0
ENSRNOT00000035257_35841,2931
ENSRNOT00000072242_35842,0
ENSRNOT00000029526_35843,1
ENSRNOT00000026088_35844,3
ENSRNOT00000061669_35845,469
ENSRNOT00000080778_35846,222
ENSRNOT00000016449_35847,84
ENSRNOT00000000501_35848,17
ENSRNOT00000017495_35849,0
ENSRNOT00000071423_35850,0
ENSRNOT00000082160_35851,99
ENSRNOT00000014046_35852,28
ENSRNOT00000042106_35853,0
ENSRNOT00000060156_35854,1
ENSRNOT00000027786_35855,79
ENSRNOT00000007634_35856,83
ENSRNOT00000035405_35857,0
ENSRNOT00000043020_35858,0
ENSRNOT00000071021_35859,0
ENSRNOT00000060362_35860,0
ENSRNOT00000026953_35861,3
ENSRNOT00000020634_35862,61
ENSRNOT00000017743_35863,17
ENSRNOT00000004141_35864,0
ENSRNOT00000038349_35865,8
ENSRNOT00000016364_35866,0
ENSRNOT00000091202_35867,9
ENSRNOT00000057479_35868,0
ENSRNOT00000005504_35869,12
ENSRNOT00000034088_35870,788
ENSRNOT00000075753_35871,0
ENSRNOT00000037368_35872,15
ENSRNOT00000049766_35873,3
ENSRNOT00000013050_35874,207
ENSRNOT00000047450_35875,2042
ENSRNOT00000063780_35876,10
ENSRNOT00000044849_35877,0
ENSRNOT00000000603_35878,442
ENSRNOT00000084644_35879,17
ENSRNOT00000037336_35880,0
ENSRNOT00000079241_35881,0
ENSRNOT00000043704_35882,660
ENSRNOT00000039475_35883,0
ENSRNOT00000004173_35884,59
ENSRNOT00000037194_35885,0
ENSRNOT00000037003_35886,0
ENSRNOT00000007246_35887,37
ENSRNOT00000005389_35888,2
ENSRNOT00000002918_35889,9
ENSRNOT00000075276_35890,0
ENSRNOT00000015021_35891,0
ENSRNOT00000017795_35892,0
ENSRNOT00000061326_35893,0
ENSRNOT00000015813_35894,166
ENSRNOT00000023062_35895,0
ENSRNOT00000022956_35896,0
ENSRNOT00000075264_35897,0
ENSRNOT00000003376_35898,0
ENSRNOT00000007357_35899,0
ENSRNOT00000059209_35900,0
ENSRNOT00000028052_35901,35
ENSRNOT00000075046_35902,0
ENSRNOT00000091720_35903,28
ENSRNOT00000080662_35904,0
ENSRNOT00000018897_35905,51
ENSRNOT00000070972_35906,15
ENSRNOT00000010527_35907,0
ENSRNOT00000080386_35908,0
ENSRNOT00000019167_35909,1
ENSRNOT00000015540_35910,22
ENSRNOT00000059892_35911,1
ENSRNOT00000016690_35912,12
ENSRNOT00000093186_35913,0
ENSRNOT00000008301_35914,0
ENSRNOT00000033719_35915,25
ENSRNOT00000077709_35916,0
ENSRNOT00000014036_35917,0
ENSRNOT00000027295_35918,42
ENSRNOT00000046350_35919,1
ENSRNOT00000061158_35920,0
ENSRNOT00000003070_35921,70
ENSRNOT00000032569_35922,3
ENSRNOT00000075834_35923,0
ENSRNOT00000072527_35924,0
ENSRNOT00000059233_35925,456
ENSRNOT00000031044_35926,7
ENSRNOT00000011565_35927,190
ENSRNOT00000008317_35928,3
ENSRNOT00000001196_35929,7
ENSRNOT00000013867_35930,0
ENSRNOT00000044331_35931,18
ENSRNOT00000029996_35932,51
ENSRNOT00000048987_35933,0
ENSRNOT00000068289_35934,122
ENSRNOT00000045014_35935,0
ENSRNOT00000009113_35936,218
ENSRNOT00000047917_35937,0
ENSRNOT00000029833_35938,1
ENSRNOT00000072276_35939,76
ENSRNOT00000011824_35940,21
ENSRNOT00000039588_35941,27
ENSRNOT00000043970_35942,0
ENSRNOT00000089370_35943,21
ENSRNOT00000019415_35944,164
ENSRNOT00000060793_35945,0
ENSRNOT00000027553_35946,76
ENSRNOT00000086765_35947,2
ENSRNOT00000016580_35948,2
ENSRNOT00000060595_35949,0
ENSRNOT00000067532_35950,60
ENSRNOT00000010210_35951,4
ENSRNOT00000056554_35952,0
ENSRNOT00000034525_35953,0
ENSRNOT00000072928_35954,19
ENSRNOT00000058966_35955,0
ENSRNOT00000059735_35956,0
ENSRNOT00000047047_35957,58
ENSRNOT00000006008_35958,0
ENSRNOT00000011486_35959,18
ENSRNOT00000089885_35960,197
ENSRNOT00000055442_35961,28
ENSRNOT00000066125_35962,0
ENSRNOT00000085321_35963,0
ENSRNOT00000049910_35964,0
ENSRNOT00000073451_35965,0
ENSRNOT00000006162_35966,0
ENSRNOT00000000163_35967,24
ENSRNOT00000074775_35968,0
ENSRNOT00000004346_35969,1
ENSRNOT00000062080_35970,0
ENSRNOT00000036140_35971,87
ENSRNOT00000026373_35972,0
ENSRNOT00000012088_35973,1
ENSRNOT00000068062_35974,0
ENSRNOT00000028524_35975,0
ENSRNOT00000039067_35976,132
ENSRNOT00000072482_35977,1
ENSRNOT00000022349_35978,0
ENSRNOT00000016881_35979,77
ENSRNOT00000042200_35980,0
ENSRNOT00000023995_35981,1
ENSRNOT00000075476_35982,0
ENSRNOT00000071144_35983,0
ENSRNOT00000019814_35984,111
ENSRNOT00000016995_35985,74
ENSRNOT00000049822_35986,158
ENSRNOT00000013354_35987,6
ENSRNOT00000039400_35988,167
ENSRNOT00000088807_35989,5
ENSRNOT00000024917_35990,3359
ENSRNOT00000064892_35991,0
ENSRNOT00000080491_35992,32
ENSRNOT00000048188_35993,0
ENSRNOT00000027953_35994,4
ENSRNOT00000007000_35995,4
ENSRNOT00000075174_35996,91
ENSRNOT00000050544_35997,0
ENSRNOT00000030943_35998,7
ENSRNOT00000047225_35999,0
ENSRNOT00000079005_36000,0
ENSRNOT00000085692_36001,3534
ENSRNOT00000085712_36002,155
ENSRNOT00000027256_36003,21
ENSRNOT00000033459_36004,0
ENSRNOT00000009943_36005,103
ENSRNOT00000029409_36006,0
ENSRNOT00000035348_36007,9
ENSRNOT00000013758_36008,7
ENSRNOT00000089557_36009,138
ENSRNOT00000038543_36010,183
ENSRNOT00000028323_36011,0
ENSRNOT00000009921_36012,0
ENSRNOT00000072647_36013,606
ENSRNOT00000031172_36014,2
ENSRNOT00000088247_36015,0
ENSRNOT00000088227_36016,0
ENSRNOT00000085767_36017,909
ENSRNOT00000076601_36018,50
ENSRNOT00000077443_36019,0
ENSRNOT00000041384_36020,11797
ENSRNOT00000007150_36021,0
ENSRNOT00000049582_36022,0
ENSRNOT00000016356_36023,179
ENSRNOT00000067032_36024,637
ENSRNOT00000090724_36025,0
ENSRNOT00000017883_36026,1186
ENSRNOT00000014404_36027,0
ENSRNOT00000001588_36028,6
ENSRNOT00000007984_36029,0
ENSRNOT00000046417_36030,0
ENSRNOT00000023823_36031,0
ENSRNOT00000087643_36032,0
ENSRNOT00000005522_36033,610
ENSRNOT00000029712_36034,31
ENSRNOT00000080537_36035,36
ENSRNOT00000012637_36036,1
ENSRNOT00000031385_36037,24
ENSRNOT00000055379_36038,3
ENSRNOT00000091117_36039,85
ENSRNOT00000040894_36040,0
ENSRNOT00000017712_36041,6
ENSRNOT00000041915_36042,142
ENSRNOT00000032536_36043,28
ENSRNOT00000041878_36044,3
ENSRNOT00000026601_36045,0
ENSRNOT00000013257_36046,17
ENSRNOT00000048049_36047,0
ENSRNOT00000046796_36048,0
ENSRNOT00000050903_36049,0
ENSRNOT00000004272_36050,28
ENSRNOT00000061132_36051,0
ENSRNOT00000028364_36052,7
ENSRNOT00000070839_36053,0
ENSRNOT00000078288_36054,54
ENSRNOT00000077602_36055,291
ENSRNOT00000056573_36056,0
ENSRNOT00000055216_36057,0
ENSRNOT00000071384_36058,0
ENSRNOT00000028637_36059,0
ENSRNOT00000055219_36060,0
ENSRNOT00000007485_36061,0
ENSRNOT00000048082_36062,0
ENSRNOT00000007675_36063,0
ENSRNOT00000004356_36064,0
ENSRNOT00000021359_36065,0
ENSRNOT00000025232_36066,1
ENSRNOT00000022291_36067,2
ENSRNOT00000087371_36068,0
ENSRNOT00000007039_36069,0
ENSRNOT00000076073_36070,75
ENSRNOT00000001853_36071,0
ENSRNOT00000041021_36072,0
ENSRNOT00000084645_36073,39
ENSRNOT00000044737_36074,0
ENSRNOT00000003087_36075,162
ENSRNOT00000032844_36076,0
ENSRNOT00000017631_36077,0
ENSRNOT00000088679_36078,0
ENSRNOT00000000167_36079,0
ENSRNOT00000018385_36080,99
ENSRNOT00000009199_36081,1
ENSRNOT00000086185_36082,2
ENSRNOT00000017983_36083,2
ENSRNOT00000072838_36084,18
ENSRNOT00000078834_36085,262
ENSRNOT00000018163_36086,0
ENSRNOT00000025797_36087,38
ENSRNOT00000016986_36088,23
ENSRNOT00000065706_36089,0
ENSRNOT00000014600_36090,9
ENSRNOT00000011832_36091,0
ENSRNOT00000078128_36092,37
ENSRNOT00000090149_36093,69
ENSRNOT00000003828_36094,31
ENSRNOT00000085996_36095,0
ENSRNOT00000047387_36096,8
ENSRNOT00000026363_36097,8
ENSRNOT00000026470_36098,65
ENSRNOT00000081642_36099,0
ENSRNOT00000017691_36100,0
ENSRNOT00000026941_36101,0
ENSRNOT00000082914_36102,19
ENSRNOT00000092614_36103,26
ENSRNOT00000084242_36104,0
ENSRNOT00000089743_36105,16
ENSRNOT00000071556_36106,0
ENSRNOT00000087834_36107,0
ENSRNOT00000092019_36108,527
ENSRNOT00000058063_36109,0
ENSRNOT00000008573_36110,26
ENSRNOT00000071243_36111,6
ENSRNOT00000038353_36112,0
ENSRNOT00000044595_36113,0
ENSRNOT00000078159_36114,45
ENSRNOT00000088255_36115,19
ENSRNOT00000026572_36116,0
ENSRNOT00000081045_36117,0
ENSRNOT00000025821_36118,5
ENSRNOT00000023358_36119,5
ENSRNOT00000006872_36120,0
ENSRNOT00000022960_36121,1
ENSRNOT00000058388_36122,0
ENSRNOT00000067519_36123,0
ENSRNOT00000085779_36124,0
ENSRNOT00000022093_36125,0
ENSRNOT00000029511_36126,1
ENSRNOT00000074826_36127,0
ENSRNOT00000004891_36128,201
ENSRNOT00000089627_36129,0
ENSRNOT00000082725_36130,56
ENSRNOT00000074962_36131,5
ENSRNOT00000076973_36132,0
ENSRNOT00000045591_36133,0
ENSRNOT00000077225_36134,1
ENSRNOT00000002843_36135,93
ENSRNOT00000004834_36136,163
ENSRNOT00000011281_36137,303
ENSRNOT00000091569_36138,46
ENSRNOT00000034446_36139,32
ENSRNOT00000008503_36140,13
ENSRNOT00000071666_36141,0
ENSRNOT00000010701_36142,3
ENSRNOT00000016325_36143,0
ENSRNOT00000086540_36144,0
ENSRNOT00000072519_36145,1
ENSRNOT00000060995_36146,0
ENSRNOT00000086577_36147,9
